FACILITYID,flood_risk,wildfire_risk,lst_avg,percent_tree_cover,flood_risk_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,percent_tree_cover_pcntl,climate_score,mean_ozone,matched_fips,dist_to_tract_m,avg_pm25,pesticide_mean_kg,trafficProx,mean_ozone_pcntl,dist_to_tract_m_pcntl,avg_pm25_pcntl,pesticide_mean_kg_pcntl,trafficProx_pcntl,exposure_score,npl_prox,rmp_prox,haz_prox,npl_prox_pcntl,rmp_prox_pcntl,haz_prox_pcntl,effects_score,final_risk_score,final_risk_score_pcntl,OBJECTID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Are,Shape__Len
10004497,4.77929126363027,404.2830188679245,33.0966666666667,37.27860695147661,44.77434679334917,91.26016260162602,50.2844141069397,26.762002042900917,48.42455324340846,56.9345,13107970101,3926,7.900000095367432,115.00281524658205,0,24.745934959349594,74.7459349593496,58.231707317073166,88.01020408163265,53.40447154471545,55.06457909007553,0.01053047479514467,0.07142919391555456,0.06356644042777299,9.298780487804878,22.25609756097561,26.57520325203252,17.651591526787694,40.380241286757226,36.1280487804878,2053,EMANUEL PROBATION DETENTION CENTER,121 CASA DRIVE,TWIN CITY,GA,30471,-999,(478) 763-2400,STATE,OPEN,-999,EMANUEL,13107,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-21,IMAGERY/OTHER,2024-02-21,https://gdc.georgia.gov/locations/emanuel-detention-center,MEDIUM,369,2.797361958e-6,0.008010178835041
10001415,26.04467603920516,97.3469387755102,33.990000000000045,31.430161593363096,82.6603325415677,60.97560975609756,57.90671217292378,33.40143003064352,55.8774806774519,69.526,13089023802,813,9.291666746139526,12.958345413208008,55.69420374396031,96.03658536585365,28.65853658536585,90.4471544715447,20.714285714285715,70.17276422764228,51.48785922238392,0.09347526135446405,8.532766892054191,2.654485867452689,76.57520325203252,99.28861788617887,85.92479674796748,86.76982315827188,64.71172101936924,96.90040650406505,2054,HELMS FACILITY,1275 CONSTITUTION ROAD SE,ATLANTA,GA,30316,-999,(404) 624-2413,STATE,OPEN,18,DEKALB,13089,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-02-20,https://gdc.georgia.gov/locations/helms-facility,MINIMUM,64,7.30487045e-7,0.003937977881593
10006453,7.935775752792987,246,32.257500000000036,41.2148273616709,54.809976247030875,81.96138211382113,42.207053469852106,21.654749744637385,45.01443181286661,57.683,13165960100,6539,7.940000057220459,36.40763473510742,0,31.859756097560975,87.29674796747967,59.09552845528455,47.04081632653061,53.40447154471545,52.86515633762055,0.01475987208076832,0.03746582942328663,0.03537671297044932,18.29268292682927,8.485772357723578,14.278455284552846,13.03817091548559,36.97258635532425,25.050813008130078,2061,JENKINS CORRECTIONAL FACILITY,3404 KENT FARM DRIVE,MILLEN,GA,30442,-999,(478) 982-6300,STATE,OPEN,1158,JENKINS,13165,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-02-21,https://gdc.georgia.gov/locations/jenkins-correctional-facility,MEDIUM,1186,7.450265457e-6,0.010719442152451
10006322,3.282641207295426,421.9516129032258,31.924444444444465,61.64866116725128,38.53919239904988,92.02235772357723,39.47667804323095,6.230847803881511,30.561236886301856,61.709,13009970702,2709,8.59166669845581,104.96343231201172,0,69.61382113821138,62.144308943089435,79.57317073170732,84.59183673469389,53.40447154471545,68.92137216400397,0.02075591453039413,0.34333694161274064,0.11970260406721774,33.18089430894309,62.398373983739845,40.396341463414636,43.73218045389323,47.738263168066354,62.5,2063,RIVERBEND CORRECTIONAL FACILITY,196 LAYING FARM ROAD,MILLEDGEVILLE,GA,31061,-999,(478) 414-2300,STATE,OPEN,1517,BALDWIN,13009,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-02-21,https://gdc.georgia.gov/locations/riverbend-correctional-facility,MEDIUM,1588,6.453539982e-6,0.010102100476507
10001759,21.00915964002215,174.875,29.56000000000002,72.85854901238599,77.43467933491686,75.15243902439023,18.543799772468713,1.634320735444331,20.492910865351696,58.89,37015960400,3349,6.4666666984558105,87.74529266357422,0,45.32520325203252,68.90243902439023,19.10569105691057,78.52040816326532,53.40447154471545,47.82549298093432,0.02118078769237527,0.1499592213795536,0.05537843775640876,34.146341463414636,42.1239837398374,23.069105691056908,32.13424678968249,33.48421687865617,16.10772357723577,2065,BERTIE CORRECTIONAL INSTITUTION,218 COOPER HILL RD,WINDSOR,NC,27983,-999,(252) 794-8600,STATE,OPEN,-999,BERTIE,37015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dac.nc.gov/divisions-and-sections/prisons/prison-facilities/bertie-correctional-institution,2017-10-31,IMAGERY/OTHER,2024-02-28,https://www.dac.nc.gov/divisions-and-sections/prisons/prison-facilities/bertie-correctional-institution,CLOSE,1504,9.799627605e-6,0.012547376322053
10000309,33.44100373184838,267.421875,32.420000000000044,45.647382995022845,88.53919239904988,83.6890243902439,43.91353811149033,17.7732379979571,49.03907411431839,55.6735,13267950300,4297,8.033333539962769,109.80625915527344,0,14.278455284552846,76.82926829268293,61.9410569105691,86.27551020408163,53.40447154471545,50.0184625623872,0.01129308875959247,0.0504573129615532,0.04979180261330198,10.670731707317072,13.922764227642276,20.579268292682926,14.513869020313555,37.857135232339715,27.439024390243905,2068,SMITH STATE PRISON & PROBATION CENTER,9676 HWY 301 NORTH,GLENNVILLE,GA,30427,-999,(912) 654-5000,STATE,OPEN,1300,TATTNALL,13267,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-02-20,https://gdc.georgia.gov/locations/smith-state-prison,CLOSE,1526,1.1369854519e-5,0.012805904263685
10002147,5.954006922496464,259.125,34.60714285714288,22.18812721852545,48.87173396674584,83.02845528455285,61.20591581342435,43.41164453524004,57.30217230742075,54.674,13299950300,2716,8.249999761581421,90.78304290771484,298.83152617154775,9.959349593495935,62.19512195121951,69.5630081300813,80.05102040816327,86.6869918699187,49.56068405006184,0.01238701047634931,1.1523712730139437,0.4447957505154147,13.058943089430894,80.1829268292683,64.380081300813,40.69869510300259,49.18718382016173,66.76829268292683,2069,WARE STATE PRISON,3620 HARRIS ROAD,WAYCROSS,GA,31503,-999,(912) 285-6400,STATE,OPEN,1426,WARE,13299,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-02-20,https://gdc.georgia.gov/locations/ware-state-prison,CLOSE,1546,1.320773049e-5,0.014915463956821
10000307,48.620008770376785,587.3968253968254,31.274000000000036,65.05499335751067,94.53681710213777,94.96951219512195,33.73151308304892,4.239019407558733,33.66058060471398,56.753,13235950201,3478,8.366666555404663,67.929229736328125,0,22.815040650406505,70.57926829268293,74.13617886178862,70.45918367346938,53.40447154471545,53.76365246555426,0.02813174490826583,0.04645806914573087,0.03039610901946408,45.07113821138211,12.195121951219512,11.33130081300813,18.398742761107616,35.274325277125286,19.817073170731707,2070,PULASKI STATE PRISON,373 UPPER RIVER ROAD,HAWKINSVILLE,GA,31036,-999,(478) 783-6000,STATE,OPEN,1186,PULASKI,13235,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-02-20,https://gdc.georgia.gov/locations/pulaski-state-prison,MEDIUM,1223,1.1124289131e-5,0.012315848246127
10000328,44.126833792862186,516.5507246376811,31.80500000000002,64.08875598086125,93.34916864608076,94.15650406504065,38.33902161547213,4.545454545454546,35.17991462601509,61.354,13185011200,2839,8.372222264607748,173.87010192871094,0,66.81910569105692,64.02439024390245,74.59349593495935,97.60204081632654,53.40447154471545,69.85487476132855,0.02493039803398703,0.3406994193944067,0.1857511153427853,40.65040650406504,62.144308943089435,50.96544715447154,50.494882380604366,51.84322392264934,74.6951219512195,2071,VALDOSTA STATE PRISON,3259 VALTECH RD,VALDOSTA,GA,31601,-999,(229) 333-7900,STATE,OPEN,-999,LOWNDES,13185,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-02-20,https://gdc.georgia.gov/locations/valdosta-state-prison,CLOSE,801,1.4546655621e-5,0.014314781675057
10004216,69.7576224523235,238.67924528301887,31.170000000000016,61.54181849867763,97.44655581947742,81.04674796747967,32.65073947667804,6.281920326864148,35.67564906572148,57.721999999999994,37031970703,1735,6.291666746139526,13.309629440307615,0,32.77439024390244,49.33943089430895,17.1239837398374,20.76530612244898,53.40447154471545,31.437637694830755,0.06420644987192074,0.05716855106137731,0.16801527787791593,69.0548780487805,17.1239837398374,48.3739837398374,38.53041392369893,35.21456689475039,19.61382113821138,2072,CARTERET CORRECTIONAL CENTER,1084 ORANGE ST,NEWPORT,NC,28570,-999,(252) 223-5100,STATE,OPEN,-999,CARTERET,37031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dac.nc.gov/divisions-and-sections/prisons/prison-facilities/carteret-correctional-center,2017-10-31,IMAGERY/OTHER,2024-02-28,https://www.dac.nc.gov/divisions-and-sections/prisons/prison-facilities/carteret-correctional-center,MINIMUM,300,2.36444771e-6,0.007105072640639
10004177,NA,92.67307692307692,32.75000000000003,50.71819699499169,NA,59.552845528455286,46.75767918088737,13.278855975485188,33.31491490451102,61.194,37057061400,774,8.199999809265137,43.443111419677734,137.58458875301758,65.14227642276423,27.439024390243905,68.03861788617887,54.234693877551024,79.47154471544715,55.44918733588465,0.02946778552717455,0.20731939837584928,0.9457884849048396,45.88414634146341,52.1849593495935,73.42479674796748,56.0209220878977,48.26167477609779,64.17682926829268,2073,DAVIDSON CORRECTIONAL CENTER,1400 THOMASON ST,LEXINGTON,NC,27292,-999,(336) 249-7528,STATE,OPEN,-999,DAVIDSON,37057,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/davidson-correctional-center,2017-10-31,IMAGERY/OTHER,2024-02-29,https://www.dac.nc.gov/divisions-and-sections/institutions/prison-facilities/davidson-correctional-center,MINIMUM,258,1.591076625e-6,0.005699790676545
10004487,18.290133816852876,316.8888888888889,31.15000000000003,39.62732547739898,74.2874109263658,87.09349593495935,32.42320819112628,23.289070480081715,47.01400742102684,59.590500000000006,13231010101,979,7.855555375417073,135.13739013671875,0,52.083333333333336,33.58739837398374,56.55487804878049,92.29591836734694,53.40447154471545,54.653888301389095,0.01381567367186814,0.06890638071526135,0.05774423864488839,16.869918699186993,21.443089430894307,24.339430894308943,20.649217016886123,40.77237091310069,37.144308943089435,2074,WEST CENTRAL CENTER,1070 COUNTY FARM ROAD,ZEBULON,GA,30295,-999,(770) 567-0531,STATE,OPEN,-999,PIKE,13231,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-21,IMAGERY/OTHER,2024-02-21,https://gdc.georgia.gov/locations/west-central-center,MEDIUM,194,1.875798262e-6,0.006050732718216
10002139,1.3212519936479226,600.6363636363636,33.79000000000005,45.68952347612263,29.750593824228027,95.27439024390245,56.370875995449374,17.67109295199183,40.99184849612416,56.0025,13091960301,2233,8.291666746139526,184.7956695556641,0,16.869918699186993,56.148373983739845,71.64634146341463,98.36734693877551,53.40447154471545,51.33511679547616,0.01580209363784938,0.02532906949808697,0.20661350330529707,21.036585365853657,3.556910569105691,54.420731707317074,15.968747600632506,36.09857096407761,22.052845528455283,2076,EASTMAN YOUTH DEVELOPMENT CAMPUS,176 FREAMON GRAHAM BOULEVARD,EASTMAN,GA,31023,8003,(478) 374-6900,STATE,OPEN,-999,DODGE,13091,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/youth-development-campuses,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/eastman-ydc,JUVENILE,-999,6.322068202e-6,0.009420290309456
10000116,16.588323129457628,5.516666666666667,30.996250000000018,8.877039012395434,71.91211401425178,19.96951219512195,30.94425483503982,64.24923391215526,41.10592009767717,59.589,21021930100,2805,7.594444672266643,21.580360412597656,0,52.03252032520326,63.363821138211385,47.91666666666667,29.69387755102041,53.40447154471545,47.83760970136141,0.01058090003134492,0.15506828334085876,0.1160173527091249,9.451219512195122,43.03861788617886,39.58333333333333,25.25144158216319,38.06499046040059,27.997967479674795,2077,NORTHPOINT TRAINING CENTER,710 WALTER REED RD,BURGIN,KY,40310,-999,(859) 239-7012,STATE,OPEN,1230,BOYLE,21021,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.ky.gov/facilities/ai/pages/default.aspx,2024-02-27,IMAGERY/OTHER,2024-02-27,https://corrections.ky.gov/Facilities/AI/ntc/Pages/default.aspx,MEDIUM,1256,1.0151660035e-5,0.012795585046854
10000120,53.48777872444901,2.409090909090909,28.81,32.37296814007108,95.54631828978623,13.973577235772359,14.732650739476677,32.02247191011236,28.171782440183005,59.23350000000001,21143960101,4292,7.277777910232544,12.772863388061523,0,48.577235772357724,76.77845528455285,37.5,20.408163265306122,53.40447154471545,43.312873359049725,0.04283203154368398,0.0652265318695967,0.04613755077433897,56.91056910569105,20.833333333333336,19.15650406504065,28.31974351717919,33.26813310547064,15.447154471544716,2078,KENTUCKY STATE PENITENTIARY,266 WATER ST,EDDYVILLE,KY,42038,-999,(270) 388-2211,STATE,OPEN,856,LYON,21143,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.ky.gov/facilities/ai/pages/default.aspx,2024-02-27,IMAGERY/OTHER,2024-02-27,https://corrections.ky.gov/Facilities/AI/ksp/Pages/default.aspx,MAXIMUM,-999,1.0594958894e-5,0.015413674973664
10002118,0,130.73469387755102,35.180000000000035,17.789214977448253,21.08076009501188,68.75,64.73265073947668,49.69356486210419,46.4671063141302,63.2685,13063040637,2081,8.366666793823242,39.7359733581543,242.2511041190618,80.28455284552845,53.760162601626014,74.49186991869918,51.37755102040816,85.01016260162602,67.52881639753811,0.02639947164033788,0.2987164510594881,0.17375532272529248,42.63211382113821,60.3150406504065,48.67886178861789,50.022758309351566,54.67289367367329,82.01219512195121,2079,MARTHA K GLAZE REG YOUTH DETENTION CENTER,11850 HASTINGS BRIDGE RD,HAMPTON,GA,30228,-999,(770) 473-2100,STATE,OPEN,-999,CLAYTON,13063,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/regional-youth-detention-centers,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/marietta-rydc,JUVENILE,-999,1.196283165e-6,0.004595956760381
10000293,23.57417609162998,116.98245614035088,33.75000000000006,32.78584342894014,80.40380047505938,65.95528455284553,56.14334470989761,31.562819203268646,55.366881296314645,69.526,13089023802,492,9.27333335876465,12.958345413208008,39.202577016285616,96.03658536585365,18.69918699186992,90.2439024390244,20.714285714285715,66.10772357723577,46.69172224136147,0.09400524230965288,8.494607647009284,2.494105500165352,76.82926829268293,99.13617886178862,85.11178861788618,86.54650408192347,62.868369206533195,95.47764227642277,2081,METRO REGIONAL YOUTH DETENTION CENTER,1300 CONSTITUTION ROAD SE\,ATLANTA,GA,30316,4604,(404) 635-4400,STATE,OPEN,-999,DEKALB,13089,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/regional-youth-detention-centers,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/metro-rydc,JUVENILE,-999,3.156300636e-6,0.007624291498992
10001424,5.178528841103243,480.0192307692308,32.97000000000003,56.09332651570486,46.43705463182898,93.24186991869918,48.86234357224119,9.19305413687436,37.34456781698169,64.7,13021013302,2012,8.650000095367432,62.778076171875,0,86.99186991869918,52.79471544715447,80.9959349593496,68.11224489795919,53.40447154471545,67.02966236108996,0.09846523315355836,0.19612247753249856,1.3819333384173866,77.89634146341463,50.355691056910565,79.01422764227642,67.67427941040083,57.34950319615749,88.16056910569105,2083,MACON REGIONAL YOUTH DETENTION CENTER,4164 RIGGINS MILL RD,MACON,GA,31217,5999,(912) 751-3407,STATE,OPEN,-999,BIBB,13021,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/regional-youth-detention-centers,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/macon-rydc,JUVENILE,-999,1.562285888e-6,0.004941937161703
10004551,35.381895446409104,445.5686274509804,34.870000000000005,38.61717336211113,89.31116389548693,92.3780487804878,62.741751990898756,24.616956077630235,59.747038258545565,59.814,13173950200,4505,8.233333349227905,98.0838623046875,0,53.8109756097561,78.65853658536585,68.85162601626016,82.29591836734694,53.40447154471545,66.297533200245,0.01650192235548794,0.04413790643749911,0.06215431536709775,22.611788617886177,11.432926829268293,26.067073170731707,18.888386926654505,48.31098612848169,64.380081300813,2084,ROBERT L. PATTEN PROBATION DETENTION CENTER,1009 NORTH 10TH AVENUE,LAKELAND,GA,31635,-999,(229) 482-8241,STATE,OPEN,-999,LANIER,13173,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-21,IMAGERY/OTHER,2024-02-21,https://gdc.georgia.gov/locations/patten-pdc,MINIMUM,-999,1.434435035e-6,0.005062549589165
10005188,4.679545913891461,589.34,32.410000000000025,45.771758697080294,44.180522565320665,95.02032520325203,43.79977246871445,17.466802860061286,42.333400808830525,61.694,13175950700,11139,8.141666650772095,167.62832641601563,0,69.51219512195121,94.71544715447155,65.59959349593495,97.1938775510204,53.40447154471545,74.15149290752572,0.01686866634932034,0.04061610573116824,0.06575558894026744,23.42479674796748,9.959349593495935,27.540650406504064,18.5906111475857,45.02516828798065,52.38821138211382,2085,CADWELL REGIONAL YOUTH DETENTION CENTER,2839 RAILROAD STREET,CADWELL,GA,31009,-999,(478) 689-4750,STATE,OPEN,-999,LAURENS,13175,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/regional-youth-detention-centers,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/cadwell-rydc,JUVENILE,-999,1.672619419e-6,0.006374532819113
10000302,3.93312428548552,487.4,32.59461538461543,51.59599959668875,41.448931116389545,93.54674796747967,45.449374288964734,12.308478038815117,38.37678361383462,64.7,13021013302,2252,8.655555725097656,62.778079986572266,8.451468386781592,86.99186991869918,56.50406504065041,81.19918699186992,68.16326530612244,55.1829268292683,68.43732589032004,0.10175362166443602,0.21343374757881828,1.323582123389151,78.55691056910568,52.9979674796748,77.89634146341463,68.70477001718592,58.50629317378019,90.19308943089432,2087,MACON YOUTH DEVELOPMENT CAMPUS,4160 RIGGINS MILL RD,MACON,GA,31217,5440,(478) 752-1871,STATE,OPEN,-999,BIBB,13021,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/youth-development-campuses,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/macon-ydc,JUVENILE,-999,7.204534313e-6,0.013756935495222
10002136,27.773735655969283,250.71428571428572,35.43000000000001,60.564819424798706,84.38242280285036,82.46951219512195,66.66666666666666,6.741573033707865,42.05366495241049,59.268,13215010109,1313,8.991666793823242,25.217187881469727,44.4682756898356,48.93292682926829,40.70121951219512,87.2459349593496,35.76530612244898,67.32723577235772,53.00554562420019,0.01102905199818444,2.6592348445317597,2.053926956619798,10.16260162601626,92.47967479674797,82.8760162601626,42.70643841650032,45.92188299770367,55.84349593495935,2088,MUSCOGEE YOUTH DEVELOPMENT CENTER,7700 CHATTSWORTH ROAD,MIDLAND,GA,31820,9556,(706) 565-4391,STATE,OPEN,-999,MUSCOGEE,13215,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/youth-development-campuses,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/muscogee-ydc,JUVENILE,-999,2.681843171e-6,0.007416086597871
10006344,0,139.83673469387756,33.05000000000001,44.81498296835083,21.08076009501188,70.32520325203252,49.829351535836174,18.53932584269663,34.209293785444714,62.407,13121010526,809,8.916666984558105,18.264354705810547,124.15940472920316,75.20325203252033,28.506097560975608,85.77235772357723,25.71428571428571,78.09959349593495,51.69743490342708,0.04397634875463538,1.8480425533209164,0.8363565272090115,58.13008130081301,87.34756097560977,71.79878048780488,71.43695375452339,52.447894147798394,76.47357723577237,2089,ATLANTA YOUTH DEVELOPMENT CAMPUS,5651 STONEWALL TELL ROAD,COLLEGE PARK,GA,30349,2462,NOT AVAILABLE,STATE,OPEN,-999,FULTON,13121,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/youth-development-campuses,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/atlanta-ydc,JUVENILE,-999,1.488682301e-6,0.004891811667257
10003650,0,1.4642857142857142,31.86157407407412,5.268543978892429,21.08076009501188,11.026422764227641,39.1353811149033,72.16547497446373,28.46459355276003,60.5945,21067003704,2107,7.755555629730225,22.490480422973633,122.47924224897788,60.56910569105691,54.21747967479674,53.506097560975604,31.479591836734695,78.04878048780488,53.33813123566541,0.01162865045704362,2.8335402120839683,1.2585880289805869,11.636178861788618,93.4451219512195,77.23577235772358,43.792039562171816,41.864921450199084,41.15853658536585,2090,BLACKBURN CORRECTIONAL COMPLEX,3111 SPURR RD,LEXINGTON,KY,40511,-999,(859) 246-2366,STATE,OPEN,320,FAYETTE,21067,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.ky.gov/facilities/ai/pages/default.aspx,2024-02-27,IMAGERY/OTHER,2024-02-27,https://corrections.ky.gov/Facilities/AI/BCC/Pages/default.aspx,MINIMUM,-999,4.2608216063e-5,0.029853797169824
10006345,14.075317492929,237.8,34.913174603174646,39.53251012713097,67.87410926365796,80.89430894308943,62.91240045506257,23.493360572012257,53.37352401179967,59.446,13245010511,860,8.460000038146973,142.5056915283203,565.2596334876047,50.863821138211385,30.23373983739837,76.93089430894308,93.6734693877551,92.32723577235772,63.385455406995746,0.30104131219287306,4.7953122287920715,1.7044429666241263,93.64837398373984,97.51016260162602,81.04674796747967,90.45416557469956,69.07104833116499,98.6788617886179,2093,AUGUSTA YOUTH DEVELOPMENT CAMPUS,3481 MIKE PADGET HIGHWAY,AUGUSTA,GA,30906,3815,(706) 792-7501,STATE,OPEN,-999,RICHMOND,13245,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.georgia.gov/locations/youth-development-campuses,2024-02-20,IMAGERY/OTHER,2024-02-20,https://djj.georgia.gov/locations/augusta-ydc,JUVENILE,-999,2.3534257025e-5,0.022459409895477
10001801,20.174190153173775,158.67307692307693,34.81,19.15912320530181,76.42517814726841,72.96747967479675,62.57110352673493,47.49744637385086,63.804670505396345,58.563500000000005,37129980100,1536,6.777777512868245,90.29686737060548,322.7253304259971,41.61585365853659,45.63008130081301,25.45731707317073,79.89795918367348,87.44918699186992,50.78352335935105,0.3406991487726666,10.179289838526334,2.333949691303742,94.61382113821138,99.49186991869918,84.29878048780488,92.58084832788835,69.05634739754525,98.6280487804878,2096,NEW HANOVER CORRECTIONAL CENTER,330 DIVISION DR,WILMINGTON,NC,28401,-999,(910) 251-2666,STATE,OPEN,-999,NEW HANOVER,37129,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.dac.nc.gov/divisions-and-sections/prisons/prison-facilities/new-hanover-correctional-center,2017-10-31,IMAGERY/OTHER,2024-02-29,https://www.dac.nc.gov/divisions-and-sections/prisons/prison-facilities/new-hanover-correctional-center,MINIMUM,402,3.419225095e-6,0.008037886012378
10000117,36.63837522177243,24.12857142857143,30.321351351351396,43.25308200002167,89.90498812351544,36.99186991869919,24.40273037542662,19.611848825331972,35.51908405238631,60.4495,21177960201,1070,7.940000057220459,18.623329162597656,0,59.60365853658537,35.16260162601626,59.09552845528455,26.122448979591837,53.40447154471545,44.41196717077962,0.01630609973249997,2.187061001475344,0.07166603916881066,22.103658536585368,90.14227642276423,29.369918699186993,38.82383889949296,39.58496337421963,33.02845528455284,2097,GREEN RIVER CORRECTIONAL COMPLEX,1200 RIVER RD,CENTRAL CITY,KY,42330,-999,(270) 754-5415,STATE,OPEN,982,MUHLENBERG,21177,USA,922140,CORRECTIONAL INSTITUTIONS,https://corrections.ky.gov/facilities/ai/pages/default.aspx,2024-02-27,IMAGERY/OTHER,2024-02-27,https://corrections.ky.gov/Facilities/AI/GRCC/Pages/default.aspx,MEDIUM,982,1.5421594981e-5,0.016680382528608
10001411,0,10.73913043478261,38.51000000000005,16.566652832360305,21.08076009501188,27.03252032520325,77.13310580204778,51.37895812053116,38.765887316735345,63.432500000000005,13121001203,367,10.00000031789144,0.4350253939628601,303.2081332024985,81.25,14.227642276422763,95.57926829268293,7.755102040816326,86.73780487804879,37.516575597236525,0.3404723687063101,0.7710763284301998,2.5106015892110145,94.5630081300813,74.03455284552845,85.21341463414635,84.18238681073238,53.488283241568084,78.70934959349594,2098,ATLANTA TRANSITIONAL CENTER,332 PONCE DE LEON AVE NE,ATLANTA,GA,30308,-999,(404) 206-5103,STATE,OPEN,274,FULTON,13121,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-04-01,https://gdc.georgia.gov/locations/atlanta-transitional-center,MINIMUM,257,1.80081543e-7,0.001870975790838
10004534,21.2267095287194,310.76363636363635,35.51000000000005,39.371322859226154,77.85035629453681,86.58536585365853,67.12172923777018,23.595505617977526,57.160942542590334,55.278499999999994,13005970202,6147,8.100000381469727,56.68239974975586,0,12.042682926829269,86.22967479674797,64.22764227642277,64.94897959183673,53.40447154471545,47.08151040540276,0.01086328462885204,1.158446812961417,0.0310482121164957,9.959349593495935,80.28455284552845,12.042682926829269,21.274632854365958,41.83902860078635,40.90447154471545,2099,BACON TRANSITIONAL CENTER,165 EAST EASTSIDE INDUSTRIAL BOULEVARD,ALMA,GA,31510,-999,(912) 632-8157,STATE,OPEN,98,BACON,13005,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024-02-01,IMAGERY/OTHER,2024-04-01,https://gdc.georgia.gov/locations/bacon-transitional-center,MINIMUM,-999,1.865691274e-6,0.0058491828896
10001095,19.94840489301603,0.1875,NA,11.28569895887872,76.24703087885986,4.420731707317073,NA,59.754851889683344,27.208008616239475,64.13,19163010700,574,10.133333683013916,24.174726486206055,706.4023682672286,84.5528455284553,21.290650406504067,96.44308943089432,34.183673469387756,93.75,56.11457211643791,0.02654333332526834,1.985568385320698,2.189016131715862,43.03861788617886,88.26219512195121,83.4349593495935,68.1805289857623,50.50103657281323,70.78252032520325,2100,605 CENTER,605 MAIN STREET,DAVENPORT,IA,52803,5244,(563) 322-7986,STATE,OPEN,50,SCOTT,19163,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.iowa.gov/about-us/about-community-based-corrections/7th-judicial-district,2016-07-01,IMAGERY/OTHER,2024-04-02,https://doc.iowa.gov/find-facility/seventh-district,NOT AVAILABLE,120,1.07008873e-7,0.001884900541139
