object_id,flood_risk,wildfire_risk,lst_avg,percent_tree_cover,flood_risk_pcntl,wildfire_risk_pcntl,lst_avg_pcntl,percent_tree_cover_pcntl,climate_score,mean_ozone,avg_pm25,pesticide_mean_kg,trafficProx,mean_ozone_pcntl,avg_pm25_pcntl,pesticide_mean_kg_pcntl,trafficProx_pcntl,exposure_score,npl_prox,rmp_prox,haz_prox,npl_prox_pcntl,rmp_prox_pcntl,haz_prox_pcntl,effects_score,final_risk_score,final_risk_score_pcntl,name,full_address,total_female_detainment,total_male_detainment,total_detainment,total_non_criminal,phone_number,type_detailed,fy26_alos,last_updated
48,23.16380244019963,133.33333333333334,37.44664304105484,17.336402640264023,77.54010695187165,87.05882352941177,63.13725490196078,31.76470588235294,60.65860675483559,63.9315,8.825000007947287,53.76045227050781,178.61097704518272,80.3921568627451,79.2156862745098,70.23809523809523,71.37254901960785,75.16786250375773,0.01537809614230831,0.26490374861038896,0.6907004374297785,25.49019607843137,40.3921568627451,60,39.53124482036589,58.45257135965307,89.80392156862746,MCLENNAN COUNTY JAIL,"3201 MARLIN HWY, WACO, TX 76705",0,0,0,0,254-757-2555,USMS IGA,NA,2025-07-07
49,0,0,51.78183745583043,0.2935472279961247,25.13368983957219,6.2745098039215685,94.50980392156862,88.62745098039215,33.901607667562054,72.247,15.524999936421713,149.94065856933594,470.0165433685534,98.82352941176471,100,97.61904761904762,89.01960784313725,96.2653847316408,0.03884590324276083,1.3393641061639774,12.160392897697818,55.68627450980392,72.94117647058823,97.25490196078431,73.37432900150091,67.84710713356792,97.25490196078431,MESA VERDE ICE PROCESSING CENTER,"425 GOLDEN STATE AVE, BAKERSFIELD, CA 93301",0,376,376,292,661-859-1028,CDF,47,2026-02-12
50,0,0.02325581395348837,30.135557522123925,0.3125210819872094,25.13368983957219,7.450980392156863,15.294117647058824,88.23529411764706,22.42121323651592,61.8465,8.166666746139526,46.36646270751953,72.58950215121946,67.45098039215686,59.6078431372549,65.07936507936508,53.333333333333336,61.120011502060564,0.05398534593404728,0.21345563856330088,0.7131144985617208,62.745098039215684,36.470588235294116,60.78431372549019,51.81291534981442,45.1180466961303,52.156862745098046,MIAMI CORRECTIONAL CENTER,"3038 WEST 850 SOUTH P.O. BOX 900, BUNKERHILL, IN 46914",0,424,424,157,308-345-8405,IGSA,34,2026-02-12
51,45.33782355609658,0,37.5847609037683,2.1937875064231607,94.11764705882352,6.2745098039215685,64.31372549019608,74.90196078431373,41.06879207613766,56.252,7.388888941870795,NA,271.91987627699496,16.07843137254902,27.058823529411764,NA,80.3921568627451,32.703087453236584,0.16331942441532535,0.18141101834528583,6.125294600584725,82.74509803921568,31.76470588235294,93.33333333333333,62.60004277648964,45.45730743528796,52.54901960784314,MIAMI FEDERAL DETENTION,"33 NE 4 STREET, MIAMI, FL 33132",0,460,460,238,305-577-0010,BOP,57,2026-02-12
52,36.26369203391888,4.044444444444444,39.31157631032097,2.6405756277768107,88.77005347593582,35.68627450980392,72.94117647058823,72.94117647058823,64.07347895639434,56.35,7.858333428700765,NA,5903.58093383043,16.862745098039216,50.588235294117645,NA,99.2156862745098,43.90554595966749,0.16795305082715084,0.1979508927707846,5.7263613704257645,83.92156862745098,34.90196078431372,92.54901960784314,64.7189924041227,57.56600577339484,88.23529411764706,MIAMI STAGING FACILITY,"UNAVAILABLE, MIAMI, FL 33101",0,20,20,16,786-263-4100,STAGING,1,2026-02-12
53,NA,1.2608695652173914,49.970182149362515,0.4653213426991673,NA,21.568627450980394,92.54901960784314,87.05882352941177,55.80447694769834,63.0715,6.877777735392253,43.515419006347656,120.5611053055047,75.29411764705883,20.784313725490197,61.904761904761905,62.35294117647059,49.57576616761496,0.2525028201082708,0.31264216553690594,1.0678605130417418,90.19607843137256,45.490196078431374,69.01960784313725,65.66883583331214,57.01635964954181,87.45098039215686,MIDLAND COUNTY DETENTION CENTER,"400 S MAIN STREET, MIDLAND, TX 79701",0,0,0,0,432-688-4745,USMS IGA,NA,2025-07-07
54,0,113.13953488372093,30.34866727548897,54.22446315640935,25.13368983957219,85.49019607843137,16.862745098039216,5.098039215686274,20.731274537645604,56.5075,7.566666603088379,38.32868957519531,16.925421362953273,18.03921568627451,34.11764705882353,58.333333333333336,32.549019607843135,32.878565229752425,0.00925075621852588,0.09112942766449748,0.02639034964351469,8.627450980392156,18.823529411764707,5.098039215686274,9.389927586340205,20.99992245124608,3.1372549019607843,ADAMS COUNTY CORRECTIONAL CENTER,"20 HOBO FORK RD., NATCHEZ, MS 39120",0,2191,2191,2001,601-304-3003,DIGSA,37,2026-02-12
55,0,99.6818181818182,53.36805309734517,0,25.13368983957219,81.96078431372548,96.07843137254902,100,66.69942120182581,78.0295,9.84166669845581,1.2801828384399414,33.6827712409835,100,90.19607843137256,8.333333333333332,40,41.64056371643264,0.12340710624224838,0.12870319392685697,10.917582965423096,78.82352941176471,25.882352941176475,95.68627450980392,58.010030347625786,55.45000508862808,83.92156862745098,ADELANTO ICE PROCESSING CENTER,"10250 RANCHO ROAD, ADELANTO, CA 92301",259,1544,1803,1068,760-561-6100,CDF,47,2026-02-12
56,0.03221459344439974,45.88095238095238,36.040211267605656,20.31309224125579,26.203208556149733,67.84313725490196,56.07843137254902,28.627450980392155,41.10169509790757,60.6305,8.177777767181396,30.51892471313477,110.24537118867616,60.78431372549019,60,48.41269841269841,60,57.05100865535112,0.01763384983497603,0.5056734199547617,0.1335281383488271,30.980392156862745,54.90196078431373,33.72549019607843,38.56656970021607,45.57309115115825,53.72549019607843,ALAMANCE COUNTY DETENTION FACILITY,"109 SOUTH MAPLE STREET, GRAHAM, NC 27253",0,0,0,0,336-570-6317,IGSA,2,2025-11-20
57,NA,18.452380952380953,39.07208849557525,4.0586421755236515,NA,49.411764705882355,70.98039215686275,66.27450980392156,61.485365790850224,57.1115,8.450000047683716,39.48226547241211,0,23.137254901960784,69.01960784313725,59.92063492063492,30.58823529411765,41.36221491432663,0.01501603811394562,0.9198598965681556,3.184729764043129,23.92156862745098,67.05882352941175,87.45098039215686,51.96011325937726,51.60256465485137,74.50980392156863,ALEXANDRIA STAGING FACILI,"96 GEORGE THOMPSON DR., ALEXANDRIA, LA 71303",1,409,410,320,318-483-1600,STAGING,3,2026-02-12
58,NA,26.318181818181817,27.0534275618375,16.456048653060865,NA,55.68627450980392,3.9215686274509802,32.15686274509804,19.149637260743376,54.639,7.622222158643935,28.541156768798828,33.37134001337286,7.0588235294117645,36.86274509803922,46.42857142857143,39.6078431372549,26.300961651017328,0.08074129321683136,0.12388674534907362,1.9035566653438656,72.54901960784314,24.313725490196077,80,52.06241959257553,32.504339501445415,16.470588235294116,ALLEGANY COUNTY JAIL,"4884 STATE ROUTE 19, BELMONT, NY 14813",5,0,5,5,585-268-7612,USMS IGA,7,2026-02-12
59,0,157.6818181818182,32.35881625441698,28.657659093263153,25.13368983957219,89.01960784313725,32.15686274509804,20,34.63469750706078,56.5645,7.97777779897054,18.28104591369629,0,18.43137254901961,53.333333333333336,27.380952380952383,30.58823529411765,30.122418943755815,0.0222788579492858,0.03938488293580745,0.04022148573448284,40.3921568627451,6.666666666666667,12.156862745098039,14.84826692553105,26.53512779211588,7.0588235294117645,ALLEN PARISH PUBLIC SAFETY COMPLEX,"7340 HIGHWAY 26 WEST, OBERLIN, LA 70655",0,149,149,99,337-639-4353,IGSA,72,2026-02-12
61,23.142291582874723,411.2093023255814,31.36920819248363,52.481251451390406,77.00534759358288,98.0392156862745,23.52941176470588,5.88235294117647,31.972067087956816,58.565,7.611111217074924,2.815129518508911,0,39.6078431372549,36.470588235294116,12.698412698412698,30.58823529411765,27.36887558302369,0.01862267195363035,0.04558871246704629,0.04997447267417437,34.11764705882353,8.627450980392156,15.294117647058824,16.511834730755506,25.284259133912006,4.705882352941177,BAKER CORRECTIONAL INSTITUTION,"20706 US 90 W, SANDERSON, FL 32087",0,872,872,649,386-719-6300,STATE,18,2026-02-12
62,24.72567706407932,385.6,32.58455882352945,44.52119806068173,79.14438502673798,97.25490196078431,34.11764705882353,8.235294117647058,38.34841767978051,59.121,7.633333524068196,0.3381354808807373,26.023720653982757,45.88235294117647,38.03921568627451,6.746031746031746,36.86274509803922,25.667189809040142,0.03372903318915293,0.2667313028668634,0.07225140003142237,52.94117647058824,40.78431372549019,21.568627450980394,35.97795039452464,33.3311859611151,19.215686274509807,BAKER COUNTY SHERIFF DEPT.,"1 SHERIFF OFFICE DRIVE, MACCLENNY, FL 32063",105,181,286,183,541-523-6415,IGSA,45,2026-02-12
63,1.992711420581397,67.60975609756098,35.35172839506176,26.827371914672796,36.36363636363637,73.33333333333333,50.19607843137255,22.35294117647059,41.590419337324064,55.1035,8.577777597639297,51.77311325073242,113.64326542670312,9.411764705882353,72.15686274509804,67.85714285714286,60.78431372549019,40.910420910624815,0.03869078177906962,0.04107206757401247,2.117907385723746,55.294117647058826,7.450980392156863,81.96078431372548,32.32209379016623,38.27431134603837,30.19607843137255,BALDWIN COUNTY CORRECTIONAL CENTER,"200 HAND AVE., BAY MINETTE, AL 36507",1,17,18,16,251-937-0361,USMS IGA,3,2026-02-12
64,18.331495705997124,36.4390243902439,41.06525573192243,13.808654431640354,70.05347593582889,62.35294117647059,77.25490196078432,38.03921568627451,59.85646409323151,64.6485,8.64444457160102,59.57452392578125,107.09168107708405,83.92156862745098,74.90196078431373,71.82539682539682,58.43137254901961,71.66757761683543,0.4070844868245682,0.6832880833405932,0.7587991380461444,93.33333333333333,62.745098039215684,62.745098039215684,71.62513612400085,67.71639261135593,96.47058823529412,BELL COUNTY JAIL,"111 W. CENTRAL, BELTON, TX 76513",0,0,0,0,254-933-5400,USMS IGA,NA,2025-07-07
65,2.2566282545902285,32.81818181818182,24.08156682027652,62.88409219338281,37.4331550802139,60.3921568627451,0.39215686274509803,2.7450980392156863,7.02366296111203,52.295,4.549999972184499,3.9619133472442623,0,1.5686274509803921,2.3529411764705883,15.079365079365079,30.58823529411765,6.423431390595932,0.1643917773259311,0.16368150758150898,0.05220125165529835,83.13725490196079,30.19607843137255,16.470588235294116,34.579478958624904,16.008857770110957,0.7843137254901961,BERLIN FED. CORR. INST.,"1 SUCCESS LOOP DR., BERLIN, NH 03570",0,198,198,164,603-342-4000,BOP,58,2026-02-12
66,0,16.976190476190474,45.23593639575975,0.11605032943502828,25.13368983957219,48.23529411764706,87.05882352941177,92.15686274509804,55.845786872068054,59.312,5.855555587344699,93.4824447631836,0,48.627450980392155,6.666666666666667,87.6984126984127,30.58823529411765,30.537543611389363,0.00485740684822429,0.4441965455859859,0.03721609799291835,3.1372549019607843,51.37254901960784,10.980392156862745,12.09575340230379,32.82636129525373,17.254901960784313,BLUEBONNET DETENTION FACILITY,"400 2ND STREET, ANSON, TX 79501",131,895,1026,778,325-823-8031,DIGSA,21,2026-02-12
67,0.05858193681530102,0.5609756097560976,30.93026501766787,17.889106780298427,27.27272727272727,16.07843137254902,21.176470588235293,30.980392156862745,23.159446941537816,64.417,7.633333524068196,21.24887466430664,0,83.13725490196079,38.03921568627451,32.53968253968254,30.58823529411765,42.12100666983443,0.0316172742405629,0.3387136910231698,0.5783454065282343,50.19607843137255,47.05882352941176,57.25490196078431,51.33038362786373,38.87027907974532,31.76470588235294,BOONE COUNTY JAIL,"3020 CONRAD LANE, BURLINGTON, KY 41005",6,196,202,112,859-334-2100,USMS IGA,54,2026-02-12
68,NA,0.5952380952380952,32.18440917107587,21.880055364831744,NA,17.254901960784313,30.58823529411765,26.27450980392157,24.025209322077828,59.2165,7.583333174387613,108.92879486083984,288.73397905521455,46.27450980392157,35.68627450980392,89.28571428571429,81.96078431372548,58.96004148711664,0.0168185745678893,2.9553931814361016,1.065982600370975,29.01960784313726,92.15686274509804,68.62745098039215,56.82930739491784,46.6048527347041,57.647058823529406,BOURBON CO DET CENTER,"BOURBON CO COURTHOUSE, MAIN STREET, PARIS, KY 40361",0,0,0,0,859-987-2137,USMS IGA,3,2026-01-08
69,38.372349605239634,15.261904761904765,34.55587412587415,4.12283086819788,89.3048128342246,47.05882352941176,46.27450980392157,65.49019607843137,59.73907751028464,63.721,10.916666587193808,NA,2474.697927187189,78.03921568627452,97.6470588235294,NA,98.82352941176471,90.9796247011183,0.3509594874808022,0.3127893922871556,107.60954042620196,92.15686274509804,45.88235294117647,100,75.05698603794016,75.258562749781035,99.6078431372549,BROOKLYN MDC,"100 29TH STREET, BROOKLYN, NY 11232",0,113,113,89,718-840-4200,BOP,52,2026-02-12
70,9.069372828133131,44.07142857142857,42.01996466431099,3.2594644095828103,54.54545454545454,66.27450980392156,80,69.41176470588235,66.93558148856515,56.053,7.733333428700765,86.293365478515625,0,14.50980392156863,43.13725490196079,83.73015873015873,30.58823529411765,35.582593259340705,0.01149892213793987,0.24076897532891467,0.02565791862647949,14.117647058823529,38.43137254901961,4.313725490196078,13.27700870826657,38.598394485390806,31.372549019607842,BROOKS COUNTY DETENTION CENTER,"901 COUNTY ROAD 201, FALFURRIAS, TX 78355",0,0,0,0,281-449-1481,USMS IGA,6,2026-01-08
71,NA,85.06818181818181,28.104911660777415,27.21527225083931,NA,79.2156862745098,6.666666666666667,21.96078431372549,22.635456567778924,52.502,7.808333277702331,20.278709411621097,345.08583766097627,2.3529411764705883,46.666666666666664,30.952380952380953,87.45098039215686,23.3490464346316,0.12767910524272413,0.3627920482078229,24.0276800892712,79.6078431372549,48.627450980392155,98.4313725490196,72.49760078960365,39.49403459733806,33.33333333333333,BROOME COUNTY JAIL,"897 FRONT STREET, BINGHAMTON, NY 13905",0,47,47,44,607-778-1911,USMS IGA,51,2026-02-12
72,NA,85.06818181818181,28.104911660777415,27.21527225083931,NA,79.2156862745098,6.666666666666667,21.96078431372549,22.635456567778924,52.502,7.808333277702331,20.278709411621097,345.08583766097627,2.3529411764705883,46.666666666666664,30.952380952380953,87.45098039215686,23.3490464346316,0.12767910524272413,0.3627920482078229,24.0276800892712,79.6078431372549,48.627450980392155,98.4313725490196,72.49760078960365,39.49403459733806,33.33333333333333,BROOME COUNTY JAIL,"897 FRONT STREET, BINGHAMPTON, NY 13905",0,0,0,0,607-778-1911,USMS IGA,48,2025-12-22
73,87.72750171622316,0.5714285714285714,39.39238805970152,6.924381263968974,97.86096256684492,16.470588235294116,73.33333333333333,57.647058823529406,51.09157529515309,56.922,7.833333253860474,0,226.21586621131928,19.215686274509807,48.627450980392155,1.984126984126984,76.86274509803923,19.429234486625834,0.19003430578064676,0.7297770869592892,2.7106523059134227,86.27450980392157,63.52941176470588,86.27450980392157,77.90762137643186,49.476143719403595,66.66666666666666,BROWARD COUNTY JAIL,"555 SE 1ST AVENUE, FT.LAUDERDALE, FL 33301",1,2,3,3,954-831-5900,IGSA,1,2026-02-12
74,34.239794513628766,8.377777777777778,37.54887717598123,6.5260267417151345,87.16577540106952,41.568627450980394,63.921568627450974,59.6078431372549,60.95588324626815,56.265,7.8222222328186035,121.07545471191406,486.0291108554469,16.470588235294116,48.23529411764706,92.06349206349206,89.80392156862746,50.624902143680536,0.182677282006168,1.2038056681670513,0.7415999507871215,85.49019607843137,70.58823529411765,61.568627450980394,71.89014671635928,61.156977368769326,93.33333333333333,BROWARD TRANSITIONAL CENTER,"3900 NORTH POWERLINE ROAD, POMPANO BEACH, FL 33073",100,580,680,610,954-973-4485,CDF,21,2026-02-12
75,3.3547212195899108,18.738095238095237,26.37444003405202,35.04320598213985,42.780748663101605,50.19607843137255,1.9607843137254901,16.862745098039216,16.32371738572587,58.168,8.71666673819224,88.85070037841797,0,35.68627450980392,77.25490196078432,85.71428571428571,30.58823529411765,51.85118934754208,0.10857121772463464,1.3781949680189631,1.160660717442316,76.07843137254902,74.90196078431373,70.98039215686275,73.95446112872703,47.37645595399833,59.6078431372549,BROWN COUNTY JAIL,"3030 CURRY LN, GREEN BAY, WI 54311",0,0,0,0,920-448-4250,USMS IGA,NA,2025-07-07
76,NA,12.023809523809524,30.318198124396318,7.681321774822433,NA,45.88235294117647,16.07843137254902,56.07843137254902,34.585580665043665,59.8645,6.875000079472859,51.9562873840332,125.57613054631254,54.509803921568626,20.392156862745097,68.25396825396825,63.921568627450974,46.927592917293225,0.07255498600082601,0.15502758906935135,4.967519710299567,69.41176470588235,29.411764705882355,91.37254901960785,57.13777218829496,46.21698192354395,56.470588235294116,BUFFALO SERVICE PROCESSING CENTER,"4250 FEDERAL DRIVE, BATAVIA, NY 14020",0,745,745,621,585-344-6500,SPC,37,2026-02-12
77,3.939056786872589,0,34.05570422535213,7.978780953893086,44.919786096256686,6.2745098039215685,42.745098039215684,55.68627450980392,28.61956251818668,58.422,8.499999880790712,4.672182559967041,8301.501645180628,37.64705882352941,69.41176470588235,16.666666666666664,100,45.682853342515024,0.00289558608609397,0.6594813792524381,0.17952915523931592,0.7843137254901961,61.1764705882353,38.43137254901961,12.262717106601109,28.85504432243427,11.372549019607844,BURLEIGH COUNTY,"P.O. BOX 1416, BISMARCK, ND 58502",1,15,16,14,701-255-3113,USMS IGA,26,2026-02-12
78,0,72.72093023255815,39.14173387096778,12.94200321888168,25.13368983957219,74.90196078431373,72.15686274509804,39.6078431372549,48.161728876630534,61.8335,6.722222275204128,36.7839469909668,64.63543046702407,67.05882352941175,16.862745098039216,56.74603174603175,49.411764705882355,42.19757722201771,0.08681490547560486,0.02987272418280893,0.3747150411989991,74.11764705882354,1.5686274509803921,48.627450980392155,17.814527713390248,36.05794460401283,24.705882352941178,BURNET COUNTY JAIL,"JAIL ADMINISTRATOR, BURNET, TX 78611",0,0,0,0,512-715-8600,USMS IGA,NA,2025-07-07
79,1.7419936134909504,0,34.76098422190299,9.953494607164847,35.294117647058826,6.2745098039215685,47.05882352941176,47.45098039215686,26.51808123468534,62.593,9.18333339691162,20.384071350097656,59.74377109109605,72.54901960784314,83.92156862745098,31.349206349206348,47.84313725490196,54.97153135876697,0.41377522344057255,0.3391887037585521,1.8423071517625325,93.72549019607843,47.45098039215686,79.2156862745098,70.62709874766381,50.7055704470387,70.58823529411765,BUTLER COUNTY JAIL,"705 HANOVER STREET, HAMILTON, OH 45011",26,336,362,298,513-785-1345,USMS IGA,31,2026-02-12
80,16.331867882157876,1.380952380952381,32.898395061728415,11.775356848088808,67.9144385026738,22.745098039215687,37.64705882352941,42.745098039215684,39.706977010162404,58.435,8.866666634877523,21.943344116210938,140.16885760522626,38.03921568627451,79.6078431372549,34.523809523809526,67.84313725490196,51.606334310861094,0.17380581670248085,0.2703862570697619,0.6052008718017549,85.09803921568627,41.17647058823529,58.03921568627452,58.80714140428752,50.040150908437006,68.62745098039215,CALHOUN COUNTY CORRECTIONAL CENTER,"185 EAST MICHIGAN AVENUE, BATTLE CREEK, MI 49014",19,157,176,158,269-969-6643,IGSA,51,2026-02-12
81,NA,7.534883720930233,54.56226148409897,0.00318970379534951,NA,39.6078431372549,97.6470588235294,96.47058823529412,71.9910369102418,71.134,6.088888804117839,0.01607623137533664,0,98.4313725490196,8.627450980392156,3.1746031746031744,30.58823529411765,16.945913197388023,0.03755246575791488,0.1430161658453301,0.10467220584855834,54.509803921568626,27.450980392156865,29.411764705882355,35.30621710554763,41.414389071059155,40.3921568627451,CALIFORNIA CITY IMMIGRATION PROCESSING CENTER,"22844 VIRGINIA BOULEVARD, CALIFORNIA CITY, CA 93505",190,898,1088,793,760-246-7600,CDF,48,2026-02-12
82,NA,21.511111111111113,27.661201413427587,24.334881005653862,NA,52.54901960784314,5.490196078431373,24.313725490196077,19.142617759182677,61.535,7.683333237965902,24.78129005432129,123.84649375460197,65.09803921568627,40.78431372549019,39.682539682539684,63.13725490196078,50.785128459172974,0.03311119703342472,1.3112238636559712,0.0970580375222268,52.156862745098046,72.54901960784314,27.84313725490196,47.23026608049989,39.05267076628518,32.15686274509804,CAMBRIA COUNTY PRISON,"425 MANOR DRIVE, EBENSBURG, PA 15931",13,22,35,28,814-472-7330,USMS IGA,6,2026-02-12
83,20.146742408125583,0,35.811964601769944,5.223604890806673,71.65775401069519,6.2745098039215685,54.509803921568626,62.35294117647059,35.159576833454224,66.095,9.90833330154419,2.4088475704193115,232.17857193276657,90.58823529411765,90.98039215686275,11.11111111111111,77.25490196078432,51.5734025695414,0.05843289973423681,1.9699912822802776,1.0694758233933797,66.27450980392156,81.56862745098039,69.41176470588235,72.12750699322758,52.953495465407734,78.43137254901961,CAMPBELL CO DET CTR,"601 CENTRAL AVE, NEWPORT, KY 41071",27,114,141,111,859-431-4611,USMS IGA,63,2026-02-12
84,1.8394025886739995,112.52380952380952,28.172915194346324,72.41086102016955,35.82887700534759,85.09803921568627,7.0588235294117645,1.1764705882352942,12.614398224439322,59.5005,6.544444561004639,6.7244439125061035,27.556986897267585,50.588235294117645,14.50980392156863,19.047619047619047,38.43137254901961,27.07443587118934,0.04179319250323318,0.06955910759520781,0.4318140960557757,58.43137254901961,16.07843137254902,50.588235294117645,36.22261206488762,25.30381538683876,5.098039215686274,CAROLINE DETENTION FACILITY,"11093 S.W. LEWIS MEMORIAL DRIVE, BOWLING GREEN, VA 22427",15,332,347,235,804-633-0043,DIGSA,51,2026-02-12
85,0,5.190476190476191,39.06982300884959,0.03106963453491933,25.13368983957219,37.254901960784316,70.58823529411765,94.90196078431372,50.045127105654345,55.3955,6.791666785875956,35.27424621582031,67.52313881342745,10.980392156862745,18.03921568627451,54.36507936507936,51.37254901960784,27.272293430004705,0.1109910872327969,0.20712382061359044,0.12179899126188422,76.86274509803923,35.68627450980392,30.980392156862745,43.96441896548418,40.42727983371441,37.254901960784316,"CASCADE COUNTY JAIL, MT","3800 ULM NORTH FRONTAGE ROAD, GREAT FALLS, MT 59404",0,4,4,3,406-454-6820,USMS IGA,6,2026-02-12
86,42.91724107495732,26.11627906976744,32.265858407079676,17.986653886862392,92.51336898395722,55.294117647058826,30.980392156862745,30.58823529411765,46.92250513170283,57.836,7.633333418104383,58.25911331176758,22.879716245288417,30.58823529411765,37.254901960784316,71.03174603174604,34.509803921568626,40.88210104063805,0.07073094526081114,0.2880765239869439,0.08541710292761513,69.01960784313725,43.529411764705884,26.27450980392157,42.89730110902685,43.56730242712258,47.05882352941176,CASS COUNTY JAIL,"336 MAIN STREET, PLATTSMOUTH, NE 68048",2,14,16,9,402-296-9370,USMS IGA,23,2026-02-12
87,52.47840491230519,44.04761904761905,54.39056537102478,0.03104127346013781,95.72192513368985,65.88235294117646,97.25490196078431,95.29411764705881,87.43584868559755,67.14500000000001,7.366666714350382,137.69345092773438,0,92.54901960784314,26.666666666666668,95.63492063492063,30.58823529411765,51.83556894728744,0.01786923175826287,0.07666223917179765,0.0554021514941268,31.76470588235294,17.647058823529413,18.823529411764707,21.933405924380178,53.734941185755055,79.6078431372549,"CCA, FLORENCE CORRECTIONAL CENTER","1100 BOWLING ROAD, FLORENCE, AZ 85232",1,527,528,303,520-868-3668,USMS CDF,39,2026-02-12
88,NA,227.75,32.598692579505325,65.50350055421653,NA,92.94117647058823,34.509803921568626,2.3529411764705883,19.61495167096076,58.742,8,13.689358711242676,0,43.529411764705884,53.72549019607843,22.22222222222222,30.58823529411765,35.5080050839166,0.01951044532966252,0.28095109883606,0.5266840755849422,36.86274509803922,43.13725490196079,52.94117647058824,43.82728709020613,32.983414615027826,17.647058823529413,CENTRAL LOUISIANA ICE PROCESSING CENTER (CLIPC),"830 PINEHILL ROAD, JENA, LA 71342",0,1187,1187,943,318-992-7800,IGSA,25,2026-02-12
89,14.072247655779474,93.75,34.45063716814161,7.021160714387177,64.70588235294117,80.3921568627451,45.09803921568628,56.86274509803921,60.43461107023457,67.672,7.433333237965901,45.24614334106445,0,94.11764705882352,28.235294117647058,64.28571428571429,30.58823529411765,47.81157697543277,0.02035248163122946,0.03849804091676744,0.0375645715240097,37.64705882352941,6.2745098039215685,11.372549019607844,13.901325871980031,40.715837972549124,39.21568627450981,CHASE COUNTY JAIL,"301 SOUTH WALNUT STREET, COTTONWOOD FALL, KS 66845",12,100,112,75,620-273-7054,IGSA,23,2026-02-12
90,0,30.86046511627907,47.33437389770726,0,25.13368983957219,58.82352941176471,90.98039215686275,100,60.56040677890095,68.9915,5.47777779897054,34.99590301513672,288.53984949301235,96.47058823529412,3.9215686274509802,53.96825396825397,81.56862745098039,35.92353507545039,0.1900807948826425,0.3179114745948599,0.21812131283829736,86.66666666666667,46.666666666666664,41.17647058823529,55.01772956927128,50.50055714120754,70.19607843137254,CHAVEZ DETENTION CENTER,"3701 S. ATKINSON, ROSWELL, NM 88201",0,0,0,0,575-624-6517,USMS IGA,1,2026-02-02
91,28.921564412749323,0.36585365853658536,26.532500000000034,6.905991339516803,82.35294117647058,12.941176470588237,2.3529411764705883,58.03921568627452,19.53198444128926,51.788,6.858333269755046,23.73676109313965,35.815228438865205,1.1764705882352942,19.607843137254903,36.904761904761905,40.78431372549019,13.650438925648332,0.31881613837903555,0.4116176422131583,0.04666764409954899,91.76470588235294,49.80392156862745,14.50980392156863,40.47624851459227,24.552890627176623,3.9215686274509802,CHIPPEWA COUNTY SSM,"325 COURT STREET, SAULT STE MARIE, MI 49783",0,38,38,31,906-635-7620,IGSA,50,2026-02-12
92,5.497564208176273,32.15909090909091,29.607231040564397,39.81330529813123,50.80213903743316,59.6078431372549,12.156862745098039,11.372549019607844,25.437017237268293,53.122,6.3499999443689985,21.15751266479492,534.7188046697173,3.5294117647058822,11.76470588235294,32.142857142857146,90.98039215686275,18.66718886479902,0.262318491945524,0.06034703321908743,4.8511310555849185,90.98039215686275,12.156862745098039,90.58823529411765,46.445863244759195,30.18335644894217,12.941176470588237,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,"7 FARRELL STREET, SOUTH BURLINGTON, VT 05403",5,0,5,5,802-863-7356,USMS IGA,10,2026-02-12
93,12.438846767109276,1.7209302325581397,36.411975308642006,14.377525374522143,61.49732620320856,25.882352941176475,57.647058823529406,36.470588235294116,42.77056406505332,57.057,8.225000143051147,17.22231101989746,221.12403230000837,21.96078431372549,62.745098039215684,25.793650793650798,75.68627450980392,40.49854293022368,0.01448452902015456,2.5532219919015,0.15747652201919524,21.568627450980394,89.01960784313725,35.68627450980392,40.920079227599885,41.396395407625626,40,CHRISTIAN COUNTY JAIL,"410 WEST 7TH STREET,, HOPKINSVILLE, KY 42240",1,104,105,84,270-887-4152,USMS IGA,32,2026-02-12
94,10.74954747067467,60.27906976744186,46.05090452261311,1.0910023356674845,58.288770053475936,71.37254901960785,90.19607843137256,83.52941176470588,74.8231166897876,64.305,5.750000039736429,25.151491165161133,26.613887620794102,82.74509803921568,5.490196078431373,40.07936507936508,37.254901960784316,28.698460296609433,0.24440048813141715,0.04199175773382195,0.0141743648105507,89.80392156862746,7.8431372549019605,0.7843137254901961,8.205246718571564,37.24227456832286,27.450980392156865,CIBOLA COUNTY CORRECTIONAL CENTER,"2000 CIBOLA LOOP, MILAN, NM 87021",0,231,231,204,505-285-4900,IGSA,61,2026-02-12
95,NA,103.27906976744184,35.22280423280427,23.82017529398524,NA,83.52941176470588,49.411764705882355,24.705882352941178,46.718624988053136,61.85,8.183333396911621,34.039703369140625,0,67.84313725490196,61.1764705882353,53.17460317460318,30.58823529411765,50.97265499381389,0.213800040194294,0.799582907315086,0.12186170455708294,89.01960784313725,65.09803921568627,31.372549019607842,56.65015863115138,51.44714620433947,73.72549019607844,CIMMARRON CORR FACILITY,"3700 S. KINGS HWY, CUSHING, OK 74023",0,589,589,448,918-225-3336,USMS IGA,41,2026-02-12
